TagID_Hex,DetectDateTime,RecSN,FracSec,nPRI,SigStr,Thresh
2D9F,2020-04-04 02:55:40,17137,,5,,
2D9F,2020-04-04 02:55:45,17137,,5,,
2D9F,2020-04-04 02:55:55,17137,,5,,
2D9F,2020-04-04 02:56:00,17137,,5,,
2D9F,2020-04-04 02:56:05,17137,,5,,
2D9F,2020-04-04 02:56:11,17137,,5,,
2D9F,2020-04-04 02:56:31,17137,,5,,
2D9F,2020-04-04 02:56:36,17137,,5,,
2D9F,2020-04-04 02:56:46,17137,,5,,
2D9F,2020-04-04 02:56:51,17137,,5,,
2D9F,2020-04-04 02:56:56,17137,,5,,
2D9F,2020-04-04 02:57:01,17137,,5,,
2D9F,2020-04-04 02:57:11,17137,,5,,
2D9F,2020-04-04 02:58:11,17137,,5,,
2D9F,2020-04-04 02:58:27,17137,,5,,
2D9F,2020-04-04 02:58:32,17137,,5,,
2D9F,2020-04-04 02:59:07,17137,,5,,
2D9F,2020-04-04 02:59:12,17137,,5,,
2D9F,2020-04-04 02:59:22,17137,,5,,
2D9F,2020-04-04 02:59:27,17137,,5,,
2D9F,2020-04-04 02:59:42,17137,,5,,
2D9F,2020-04-04 03:00:12,17137,,5,,
2D9F,2020-04-04 03:00:23,17137,,5,,
2D9F,2020-04-04 03:00:28,17137,,5,,
2D9F,2020-04-04 03:00:48,17137,,5,,
2D9F,2020-04-04 03:00:58,17137,,5,,
2D9F,2020-04-04 03:01:43,17137,,5,,
2D9F,2020-04-04 00:37:42,17145,,5,,
2D9F,2020-04-04 00:37:47,17145,,5,,
2D9F,2020-04-04 00:38:02,17145,,5,,
2D9F,2020-04-04 00:38:12,17145,,5,,
2D9F,2020-04-04 00:38:42,17145,,5,,
2D9F,2020-04-04 00:39:03,17145,,5,,
2D9F,2020-04-04 00:39:13,17145,,5,,
2D9F,2020-04-04 00:39:23,17145,,5,,
2D9F,2020-04-04 00:39:28,17145,,5,,
2D9F,2020-04-04 00:39:43,17145,,5,,
2D9F,2020-04-04 00:39:53,17145,,5,,
2D9F,2020-04-04 00:40:03,17145,,5,,
2D9F,2020-04-04 00:40:08,17145,,5,,
2D9F,2020-04-04 00:40:13,17145,,5,,
2D9F,2020-04-04 00:40:18,17145,,5,,
2D9F,2020-04-04 00:40:23,17145,,5,,
2D9F,2020-04-04 00:40:28,17145,,5,,
2D9F,2020-04-04 00:40:33,17145,,5,,
2D9F,2020-04-04 00:40:38,17145,,5,,
2D9F,2020-04-04 00:40:43,17145,,5,,
2D9F,2020-04-04 00:40:48,17145,,5,,
2D9F,2020-04-04 00:40:53,17145,,5,,
2D9F,2020-04-04 00:40:58,17145,,5,,
2D9F,2020-04-04 00:41:03,17145,,5,,
2D9F,2020-04-04 00:41:09,17145,,5,,
2D9F,2020-04-04 00:41:14,17145,,5,,
2D9F,2020-04-04 00:41:19,17145,,5,,
2D9F,2020-04-04 00:41:24,17145,,5,,
2D9F,2020-04-04 00:41:34,17145,,5,,
2D9F,2020-04-04 00:41:39,17145,,5,,
2D9F,2020-04-04 00:41:44,17145,,5,,
2D9F,2020-04-04 00:41:49,17145,,5,,
2D9F,2020-04-04 00:42:04,17145,,5,,
2D9F,2020-04-04 00:42:14,17145,,5,,
2D9F,2020-04-04 00:42:29,17145,,5,,
2D9F,2020-04-04 00:42:34,17145,,5,,
2D9F,2020-04-04 00:42:39,17145,,5,,
2D9F,2020-04-04 00:43:20,17145,,5,,
2D9F,2020-04-04 00:43:25,17145,,5,,
2D9F,2020-04-04 00:43:30,17145,,5,,
2D9F,2020-04-04 00:43:35,17145,,5,,
2D9F,2020-04-04 00:43:45,17145,,5,,
2D9F,2020-04-04 00:43:55,17145,,5,,
2D9F,2020-04-04 21:06:50,17145,,5,,
2D9F,2020-04-04 21:06:55,17145,,5,,
2D9F,2020-04-04 21:07:00,17145,,5,,
2D9F,2020-04-04 21:07:05,17145,,5,,
2D9F,2020-04-04 21:07:10,17145,,5,,
2D9F,2020-04-04 21:07:15,17145,,5,,
2D9F,2020-04-04 21:07:20,17145,,5,,
2D9F,2020-04-04 21:07:25,17145,,5,,
2D9F,2020-04-04 21:07:30,17145,,5,,
2D9F,2020-04-04 21:07:35,17145,,5,,
2D9F,2020-04-04 21:07:40,17145,,5,,
2D9F,2020-04-04 21:07:45,17145,,5,,
2D9F,2020-04-04 21:07:51,17145,,5,,
2D9F,2020-04-04 21:07:56,17145,,5,,
2D9F,2020-04-04 21:08:01,17145,,5,,
2D9F,2020-04-04 00:40:29,17147,,5,,
2D9F,2020-04-04 00:41:34,17147,,5,,
2D9F,2020-04-04 00:41:44,17147,,5,,
2D9F,2020-04-04 00:42:09,17147,,5,,
2D9F,2020-04-04 00:42:14,17147,,5,,
2D9F,2020-04-04 21:04:24,17147,,5,,
2D9F,2020-04-04 21:05:10,17147,,5,,
2D9F,2020-04-04 21:05:15,17147,,5,,
2D9F,2020-04-04 21:05:40,17147,,5,,
2D9F,2020-04-04 21:05:45,17147,,5,,
2D9F,2020-04-04 21:05:50,17147,,5,,
2D9F,2020-04-04 21:05:55,17147,,5,,
2D9F,2020-04-04 21:06:00,17147,,5,,
2D9F,2020-04-04 21:06:05,17147,,5,,
2D9F,2020-04-04 21:06:10,17147,,5,,
2D9F,2020-04-04 21:06:25,17147,,5,,
2D9F,2020-04-04 21:06:35,17147,,5,,
2D9F,2020-04-04 21:06:50,17147,,5,,
2D9F,2020-04-04 21:06:55,17147,,5,,
2D9F,2020-04-04 21:07:01,17147,,5,,
2D9F,2020-04-04 21:07:06,17147,,5,,
2D9F,2020-04-04 21:07:11,17147,,5,,
2D9F,2020-04-04 21:07:16,17147,,5,,
2D9F,2020-04-04 21:07:21,17147,,5,,
2D9F,2020-04-04 21:07:31,17147,,5,,
2D9F,2020-04-04 21:07:36,17147,,5,,
2D9F,2020-04-04 21:07:41,17147,,5,,
2D9F,2020-04-04 21:07:46,17147,,5,,
2D9F,2020-04-04 21:07:51,17147,,5,,
2D9F,2020-04-04 21:07:56,17147,,5,,
2D9F,2020-04-04 21:08:06,17147,,5,,
2D9F,2020-04-04 01:24:55,18001,,5,,
2D9F,2020-04-04 01:25:00,18001,,5,,
2D9F,2020-04-04 01:25:25,18001,,5,,
2D9F,2020-04-04 01:25:45,18001,,5,,
2D9F,2020-04-04 01:25:50,18001,,5,,
2D9F,2020-04-04 01:26:06,18001,,5,,
2D9F,2020-04-04 01:26:26,18001,,5,,
2D9F,2020-04-04 01:26:36,18001,,5,,
2D9F,2020-04-04 01:26:51,18001,,5,,
2D9F,2020-04-04 01:36:31,18001,,5,,
2D9F,2020-04-04 01:36:37,18001,,5,,
2D9F,2020-04-04 01:36:42,18001,,5,,
2D9F,2020-04-04 01:37:07,18001,,5,,
2D9F,2020-04-04 01:37:12,18001,,5,,
2D9F,2020-04-04 01:37:32,18001,,5,,
2D9F,2020-04-04 01:37:47,18001,,5,,
2D9F,2020-04-04 01:38:07,18001,,5,,
2D9F,2020-04-04 01:38:27,18001,,5,,
2D9F,2020-04-04 01:38:33,18001,,5,,
2D9F,2020-04-04 01:38:38,18001,,5,,
2D9F,2020-04-04 01:38:43,18001,,5,,
2D9F,2020-04-04 01:38:48,18001,,5,,
2D9F,2020-04-04 01:38:53,18001,,5,,
2D9F,2020-04-04 01:38:58,18001,,5,,
2D9F,2020-04-04 01:39:03,18001,,5,,
2D9F,2020-04-04 01:39:08,18001,,5,,
2D9F,2020-04-04 01:39:13,18001,,5,,
2D9F,2020-04-04 01:55:11,18001,,5,,
2D9F,2020-04-04 01:55:21,18001,,5,,
2D9F,2020-04-04 01:55:26,18001,,5,,
2D9F,2020-04-04 01:56:01,18001,,5,,
2D9F,2020-04-04 01:56:11,18001,,5,,
2D9F,2020-04-04 01:56:16,18001,,5,,
2D9F,2020-04-04 01:56:26,18001,,5,,
2D9F,2020-04-04 01:57:02,18001,,5,,
2D9F,2020-04-04 01:57:17,18001,,5,,
2D9F,2020-04-04 01:57:27,18001,,5,,
2D9F,2020-04-04 01:57:32,18001,,5,,
2D9F,2020-04-04 01:57:37,18001,,5,,
2D9F,2020-04-04 01:57:47,18001,,5,,
2D9F,2020-04-04 01:57:52,18001,,5,,
2D9F,2020-04-04 01:57:57,18001,,5,,
2D9F,2020-04-04 01:58:07,18001,,5,,
2D9F,2020-04-04 01:58:22,18001,,5,,
2D9F,2020-04-04 01:58:27,18001,,5,,
2D9F,2020-04-04 01:58:43,18001,,5,,
2D9F,2020-04-04 01:58:48,18001,,5,,
2D9F,2020-04-04 01:58:53,18001,,5,,
2D9F,2020-04-04 02:01:39,18001,,5,,
2D9F,2020-04-04 02:01:44,18001,,5,,
2D9F,2020-04-04 02:02:24,18001,,5,,
2D9F,2020-04-04 02:02:55,18001,,5,,
2D9F,2020-04-04 02:03:35,18001,,5,,
2D9F,2020-04-04 02:35:56,18001,,5,,
2D9F,2020-04-04 02:36:01,18001,,5,,
2D9F,2020-04-04 02:36:06,18001,,5,,
2D9F,2020-04-04 02:36:26,18001,,5,,
2D9F,2020-04-04 02:36:46,18001,,5,,
2D9F,2020-04-04 02:36:51,18001,,5,,
2D9F,2020-04-04 02:37:11,18001,,5,,
2D9F,2020-04-04 02:37:21,18001,,5,,
2D9F,2020-04-04 02:38:02,18001,,5,,
2D9F,2020-04-04 02:38:22,18001,,5,,
2D9F,2020-04-04 02:38:47,18001,,5,,
2D9F,2020-04-04 02:39:32,18001,,5,,
2D9F,2020-04-04 02:39:37,18001,,5,,
2D9F,2020-04-04 02:54:30,18001,,5,,
2D9F,2020-04-04 02:55:20,18001,,5,,
2D9F,2020-04-04 02:55:40,18001,,5,,
2D9F,2020-04-04 02:55:45,18001,,5,,
2D9F,2020-04-04 02:55:50,18001,,5,,
2D9F,2020-04-04 02:55:55,18001,,5,,
2D9F,2020-04-04 02:56:00,18001,,5,,
2D9F,2020-04-04 02:56:11,18001,,5,,
2D9F,2020-04-04 02:56:16,18001,,5,,
2D9F,2020-04-04 02:56:26,18001,,5,,
2D9F,2020-04-04 02:56:31,18001,,5,,
2D9F,2020-04-04 02:56:56,18001,,5,,
2D9F,2020-04-04 02:57:01,18001,,5,,
2D9F,2020-04-04 02:57:11,18001,,5,,
2D9F,2020-04-04 02:58:32,18001,,5,,
2D9F,2020-04-04 02:58:57,18001,,5,,
2D9F,2020-04-04 02:59:07,18001,,5,,
2D9F,2020-04-04 02:59:12,18001,,5,,
2D9F,2020-04-04 02:59:17,18001,,5,,
2D9F,2020-04-04 02:59:37,18001,,5,,
2D9F,2020-04-04 02:59:47,18001,,5,,
2D9F,2020-04-04 02:59:57,18001,,5,,
2D9F,2020-04-04 03:00:12,18001,,5,,
2D9F,2020-04-04 03:00:23,18001,,5,,
2D9F,2020-04-04 03:00:43,18001,,5,,
2D9F,2020-04-04 08:58:11,18001,,5,,
2D9F,2020-04-04 08:58:16,18001,,5,,
2D9F,2020-04-04 08:58:26,18001,,5,,
2D9F,2020-04-04 08:58:36,18001,,5,,
2D9F,2020-04-04 08:58:41,18001,,5,,
2D9F,2020-04-04 08:58:46,18001,,5,,
2D9F,2020-04-04 08:58:51,18001,,5,,
2D9F,2020-04-04 08:58:56,18001,,5,,
2D9F,2020-04-04 08:59:01,18001,,5,,
2D9F,2020-04-04 08:59:07,18001,,5,,
2D9F,2020-04-04 08:59:12,18001,,5,,
2D9F,2020-04-04 08:59:17,18001,,5,,
2D9F,2020-04-04 08:59:22,18001,,5,,
2D9F,2020-04-04 08:59:27,18001,,5,,
2D9F,2020-04-04 08:59:32,18001,,5,,
2D9F,2020-04-04 08:59:37,18001,,5,,
2D9F,2020-04-04 08:59:42,18001,,5,,
2D9F,2020-04-04 08:59:47,18001,,5,,
2D9F,2020-04-04 08:59:52,18001,,5,,
2D9F,2020-04-04 08:59:57,18001,,5,,
2D9F,2020-04-04 09:00:02,18001,,5,,
2D9F,2020-04-04 09:00:07,18001,,5,,
2D9F,2020-04-04 09:00:12,18001,,5,,
2D9F,2020-04-04 09:00:17,18001,,5,,
2D9F,2020-04-04 09:00:22,18001,,5,,
2D9F,2020-04-04 09:00:27,18001,,5,,
2D9F,2020-04-04 09:00:32,18001,,5,,
2D9F,2020-04-04 09:00:37,18001,,5,,
2D9F,2020-04-04 09:00:42,18001,,5,,
2D9F,2020-04-04 09:00:47,18001,,5,,
2D9F,2020-04-04 09:00:52,18001,,5,,
2D9F,2020-04-04 09:00:57,18001,,5,,
2D9F,2020-04-04 09:01:03,18001,,5,,
2D9F,2020-04-04 09:01:08,18001,,5,,
2D9F,2020-04-04 09:01:13,18001,,5,,
2D9F,2020-04-04 09:01:18,18001,,5,,
2D9F,2020-04-04 09:01:23,18001,,5,,
2D9F,2020-04-04 09:01:28,18001,,5,,
2D9F,2020-04-04 21:10:22,18006,,5,,
2D9F,2020-04-04 21:10:32,18006,,5,,
2D9F,2020-04-04 21:10:37,18006,,5,,
2D9F,2020-04-04 21:10:42,18006,,5,,
2D9F,2020-04-04 21:10:58,18006,,5,,
2D9F,2020-04-04 21:11:03,18006,,5,,
2D9F,2020-04-04 21:11:08,18006,,5,,
2D9F,2020-04-04 21:11:13,18006,,5,,
2D9F,2020-04-04 21:11:23,18006,,5,,
2D9F,2020-04-04 21:11:33,18006,,5,,
2D9F,2020-04-04 21:11:38,18006,,5,,
2D9F,2020-04-04 21:11:58,18006,,5,,
2D9F,2020-04-04 21:12:03,18006,,5,,
2D9F,2020-04-04 21:12:08,18006,,5,,
2D9F,2020-04-04 00:39:28,18008,,5,,
2D9F,2020-04-04 00:40:13,18008,,5,,
2D9F,2020-04-04 00:40:19,18008,,5,,
2D9F,2020-04-04 00:40:24,18008,,5,,
2D9F,2020-04-04 00:40:34,18008,,5,,
2D9F,2020-04-04 00:45:06,18008,,5,,
2D9F,2020-04-04 00:45:11,18008,,5,,
2D9F,2020-04-04 00:45:16,18008,,5,,
2D9F,2020-04-04 00:45:21,18008,,5,,
2D9F,2020-04-04 00:45:31,18008,,5,,
2D9F,2020-04-04 00:45:36,18008,,5,,
2D9F,2020-04-04 00:45:41,18008,,5,,
2D9F,2020-04-04 00:45:46,18008,,5,,
2D9F,2020-04-04 00:45:51,18008,,5,,
2D9F,2020-04-04 00:45:56,18008,,5,,
2D9F,2020-04-04 00:46:21,18008,,5,,
2D9F,2020-04-04 00:46:42,18008,,5,,
2D9F,2020-04-04 00:46:57,18008,,5,,
2D9F,2020-04-04 00:47:32,18008,,5,,
2D9F,2020-04-04 00:47:42,18008,,5,,
2D9F,2020-04-04 00:47:57,18008,,5,,
2D9F,2020-04-04 00:48:07,18008,,5,,
2D9F,2020-04-04 00:48:22,18008,,5,,
2D9F,2020-04-04 03:11:39,18008,,5,,
2D9F,2020-04-04 03:11:44,18008,,5,,
2D9F,2020-04-04 03:11:49,18008,,5,,
2D9F,2020-04-04 03:12:09,18008,,5,,
2D9F,2020-04-04 03:12:19,18008,,5,,
2D9F,2020-04-04 03:12:24,18008,,5,,
2D9F,2020-04-04 03:12:39,18008,,5,,
2D9F,2020-04-04 03:12:54,18008,,5,,
2D9F,2020-04-04 03:13:09,18008,,5,,
2D9F,2020-04-04 03:13:14,18008,,5,,
2D9F,2020-04-04 03:13:20,18008,,5,,
2D9F,2020-04-04 03:13:50,18008,,5,,
2D9F,2020-04-04 03:14:25,18008,,5,,
2D9F,2020-04-04 03:14:40,18008,,5,,
2D9F,2020-04-04 03:14:45,18008,,5,,
2D9F,2020-04-04 03:14:55,18008,,5,,
2D9F,2020-04-04 03:15:00,18008,,5,,
2D9F,2020-04-04 03:15:15,18008,,5,,
2D9F,2020-04-04 03:15:31,18008,,5,,
2D9F,2020-04-04 03:15:36,18008,,5,,
2D9F,2020-04-04 03:16:21,18008,,5,,
2D9F,2020-04-04 03:16:41,18008,,5,,
2D9F,2020-04-04 03:17:06,18008,,5,,
2D9F,2020-04-04 03:17:12,18008,,5,,
2D9F,2020-04-04 03:17:17,18008,,5,,
2D9F,2020-04-04 03:17:27,18008,,5,,
2D9F,2020-04-04 03:17:47,18008,,5,,
2D9F,2020-04-04 03:18:02,18008,,5,,
306D,2020-03-31 08:18:06,17138,,5,,
306D,2020-03-31 08:18:16,17138,,5,,
306D,2020-03-31 08:18:21,17138,,5,,
306D,2020-03-31 08:18:26,17138,,5,,
306D,2020-03-31 08:18:31,17138,,5,,
306D,2020-03-31 08:18:36,17138,,5,,
306D,2020-03-31 08:18:41,17138,,5,,
306D,2020-03-31 08:18:46,17138,,5,,
306D,2020-03-31 08:18:51,17138,,5,,
306D,2020-03-31 08:18:56,17138,,5,,
306D,2020-03-31 08:19:02,17138,,5,,
306D,2020-03-31 08:19:07,17138,,5,,
306D,2020-03-31 08:19:12,17138,,5,,
306D,2020-03-31 08:19:17,17138,,5,,
306D,2020-03-31 08:19:22,17138,,5,,
306D,2020-03-31 08:19:27,17138,,5,,
306D,2020-03-31 08:19:32,17138,,5,,
306D,2020-03-31 08:19:42,17138,,5,,
306D,2020-03-31 08:19:57,17138,,5,,
306D,2020-03-31 08:20:02,17138,,5,,
306D,2020-03-31 08:20:12,17138,,5,,
306D,2020-03-31 08:20:27,17138,,5,,
306D,2020-03-31 08:21:03,17138,,5,,
306D,2020-03-31 08:21:13,17138,,5,,
306D,2020-03-31 08:22:18,17143,,5,,
306D,2020-03-31 08:22:23,17143,,5,,
306D,2020-03-31 08:22:38,17143,,5,,
306D,2020-03-31 08:22:43,17143,,5,,
306D,2020-03-31 08:22:48,17143,,5,,
306D,2020-03-31 08:22:53,17143,,5,,
36F3,2020-04-13 10:28:08,17136,,5,,
36F3,2020-04-13 10:28:13,17136,,5,,
36F3,2020-04-13 10:28:18,17136,,5,,
36F3,2020-04-13 10:28:54,17136,,5,,
36F3,2020-04-13 10:28:59,17136,,5,,
36F3,2020-04-13 10:29:44,17136,,5,,
36F3,2020-04-13 10:30:20,17136,,5,,
36F3,2020-04-13 10:30:30,17136,,5,,
36F3,2020-04-13 10:30:40,17136,,5,,
36F3,2020-04-13 10:24:36,17139,,5,,
36F3,2020-04-13 10:24:42,17139,,5,,
36F3,2020-04-13 10:25:22,17139,,5,,
36F3,2020-04-13 10:25:27,17139,,5,,
36F3,2020-04-13 10:25:32,17139,,5,,
36F3,2020-04-13 10:25:37,17139,,5,,
36F3,2020-04-13 10:25:42,17139,,5,,
36F3,2020-04-13 10:25:47,17139,,5,,
36F3,2020-04-13 10:25:52,17139,,5,,
36F3,2020-04-13 10:25:57,17139,,5,,
36F3,2020-04-13 10:26:02,17139,,5,,
36F3,2020-04-13 10:26:07,17139,,5,,
36F3,2020-04-13 10:26:12,17139,,5,,
36F3,2020-04-13 10:26:17,17139,,5,,
36F3,2020-04-13 10:26:22,17139,,5,,
36F3,2020-04-13 10:26:27,17139,,5,,
36F3,2020-04-13 10:26:33,17139,,5,,
36F3,2020-04-13 10:26:38,17139,,5,,
36F3,2020-04-13 10:26:48,17139,,5,,
36F3,2020-04-13 10:26:53,17139,,5,,
36F3,2020-04-13 10:27:03,17139,,5,,
36F3,2020-04-13 10:27:08,17139,,5,,
36F3,2020-04-13 10:27:13,17139,,5,,
36F3,2020-04-13 10:27:43,17139,,5,,
36F3,2020-04-13 10:27:48,17139,,5,,
36F3,2020-04-13 10:27:58,17139,,5,,
36F3,2020-04-13 10:28:03,17139,,5,,
36F3,2020-04-13 10:28:08,17139,,5,,
36F3,2020-04-13 10:28:13,17139,,5,,
36F3,2020-04-13 10:28:18,17139,,5,,
36F3,2020-04-13 10:28:24,17139,,5,,
36F3,2020-04-13 10:28:44,17139,,5,,
36F3,2020-04-13 10:28:59,17139,,5,,
36F3,2020-04-13 10:29:04,17139,,5,,
36F3,2020-04-13 10:29:09,17139,,5,,
36F3,2020-04-13 10:29:14,17139,,5,,
36F3,2020-04-13 10:29:29,17139,,5,,
36F3,2020-04-13 10:29:34,17139,,5,,
36F3,2020-04-13 10:29:39,17139,,5,,
36F3,2020-04-13 10:29:44,17139,,5,,
36F3,2020-04-13 10:29:54,17139,,5,,
36F3,2020-04-13 10:30:15,17139,,5,,
36F3,2020-04-13 10:30:40,17139,,5,,
36F3,2020-04-13 10:30:45,17139,,5,,
36F3,2020-04-13 10:30:50,17139,,5,,
36F3,2020-04-13 10:31:00,17139,,5,,
36F3,2020-04-13 10:31:20,17139,,5,,
36F3,2020-04-13 10:31:35,17139,,5,,
36F3,2020-04-13 10:31:50,17139,,5,,
36F3,2020-04-13 10:32:16,17139,,5,,
36F3,2020-04-13 13:21:26,17139,,5,,
36F3,2020-04-13 13:21:56,17139,,5,,
36F3,2020-04-13 13:22:26,17139,,5,,
36F3,2020-04-13 13:22:32,17139,,5,,
36F3,2020-04-13 13:22:57,17139,,5,,
36F3,2020-04-13 13:23:32,17139,,5,,
36F3,2020-04-13 13:23:37,17139,,5,,
36F3,2020-04-13 13:23:42,17139,,5,,
36F3,2020-04-13 13:23:47,17139,,5,,
36F3,2020-04-13 13:23:57,17139,,5,,
36F3,2020-04-13 13:24:07,17139,,5,,
36F3,2020-04-13 13:24:12,17139,,5,,
36F3,2020-04-13 13:24:22,17139,,5,,
36F3,2020-04-13 13:24:28,17139,,5,,
36F3,2020-04-13 13:24:33,17139,,5,,
36F3,2020-04-13 13:24:38,17139,,5,,
36F3,2020-04-13 13:24:43,17139,,5,,
36F3,2020-04-13 13:24:48,17139,,5,,
36F3,2020-04-13 13:24:53,17139,,5,,
36F3,2020-04-13 13:24:58,17139,,5,,
36F3,2020-04-13 13:25:03,17139,,5,,
36F3,2020-04-13 13:25:08,17139,,5,,
36F3,2020-04-13 13:25:13,17139,,5,,
36F3,2020-04-13 13:25:18,17139,,5,,
36F3,2020-04-13 13:25:23,17139,,5,,
36F3,2020-04-13 13:25:28,17139,,5,,
36F3,2020-04-13 13:25:33,17139,,5,,
36F3,2020-04-13 13:25:38,17139,,5,,
36F3,2020-04-13 13:25:53,17139,,5,,
36F3,2020-04-13 13:25:58,17139,,5,,
36F3,2020-04-13 13:26:08,17139,,5,,
36F3,2020-04-13 13:26:13,17139,,5,,
36F3,2020-04-13 13:26:18,17139,,5,,
36F3,2020-04-13 13:26:24,17139,,5,,
36F3,2020-04-13 13:26:29,17139,,5,,
36F3,2020-04-13 13:26:44,17139,,5,,
36F3,2020-04-13 13:26:59,17139,,5,,
36F3,2020-04-13 10:38:44,17144,,5,,
36F3,2020-04-13 10:39:04,17144,,5,,
36F3,2020-04-13 10:39:14,17144,,5,,
36F3,2020-04-13 10:39:40,17144,,5,,
36F3,2020-04-13 10:39:45,17144,,5,,
36F3,2020-04-13 10:40:05,17144,,5,,
36F3,2020-04-13 10:40:25,17144,,5,,
36F3,2020-04-13 10:40:30,17144,,5,,
36F3,2020-04-13 10:40:35,17144,,5,,
36F3,2020-04-13 10:40:40,17144,,5,,
36F3,2020-04-13 10:41:00,17144,,5,,
36F3,2020-04-13 10:41:05,17144,,5,,
36F3,2020-04-13 10:41:15,17144,,5,,
36F3,2020-04-13 10:41:20,17144,,5,,
36F3,2020-04-13 10:42:31,17144,,5,,
36F3,2020-04-13 12:49:24,17144,,5,,
36F3,2020-04-13 12:49:39,17144,,5,,
36F3,2020-04-13 12:50:04,17144,,5,,
36F3,2020-04-13 12:50:09,17144,,5,,
36F3,2020-04-13 12:50:14,17144,,5,,
36F3,2020-04-13 12:50:19,17144,,5,,
36F3,2020-04-13 12:50:24,17144,,5,,
36F3,2020-04-13 12:50:29,17144,,5,,
36F3,2020-04-13 12:50:34,17144,,5,,
36F3,2020-04-13 12:50:44,17144,,5,,
36F3,2020-04-13 12:50:50,17144,,5,,
36F3,2020-04-13 12:50:55,17144,,5,,
36F3,2020-04-13 12:51:05,17144,,5,,
36F3,2020-04-13 12:51:20,17144,,5,,
36F3,2020-04-13 12:51:25,17144,,5,,
36F3,2020-04-13 12:51:30,17144,,5,,
36F3,2020-04-13 12:51:35,17144,,5,,
36F3,2020-04-13 12:51:40,17144,,5,,
36F3,2020-04-13 12:51:45,17144,,5,,
36F3,2020-04-13 12:51:50,17144,,5,,
36F3,2020-04-13 12:52:00,17144,,5,,
36F3,2020-04-13 12:52:05,17144,,5,,
36F3,2020-04-13 12:52:10,17144,,5,,
36F3,2020-04-13 12:52:15,17144,,5,,
36F3,2020-04-13 12:52:20,17144,,5,,
36F3,2020-04-13 12:52:30,17144,,5,,
36F3,2020-04-13 12:52:41,17144,,5,,
36F3,2020-04-13 12:52:46,17144,,5,,
36F3,2020-04-13 12:53:06,17144,,5,,
36F3,2020-04-13 12:53:11,17144,,5,,
36F3,2020-04-13 12:53:16,17144,,5,,
36F3,2020-04-13 12:53:21,17144,,5,,
36F3,2020-04-13 12:53:26,17144,,5,,
36F3,2020-04-13 12:53:31,17144,,5,,
36F3,2020-04-13 12:53:36,17144,,5,,
36F3,2020-04-13 12:53:41,17144,,5,,
36F3,2020-04-13 12:54:01,17144,,5,,
36F3,2020-04-13 12:54:06,17144,,5,,
36F3,2020-04-13 12:54:11,17144,,5,,
36F3,2020-04-13 12:54:21,17144,,5,,
36F3,2020-04-13 12:54:26,17144,,5,,
36F3,2020-04-13 12:54:42,17144,,5,,
36F3,2020-04-13 12:54:57,17144,,5,,
36F3,2020-04-13 12:55:02,17144,,5,,
36F3,2020-04-13 12:55:07,17144,,5,,
37D3,2020-04-05 10:37:14,17126,,5,,
37D3,2020-04-05 10:37:35,17126,,5,,
37D3,2020-04-05 10:38:00,17126,,5,,
37D3,2020-04-05 10:38:25,17126,,5,,
37D3,2020-04-05 10:38:40,17126,,5,,
37D3,2020-04-05 10:38:50,17126,,5,,
37D3,2020-04-05 10:38:55,17126,,5,,
37D3,2020-04-05 10:39:00,17126,,5,,
37D3,2020-04-05 10:39:15,17126,,5,,
37D3,2020-04-05 10:39:36,17126,,5,,
37D3,2020-04-05 10:40:01,17126,,5,,
37D3,2020-04-05 10:40:46,17126,,5,,
37D3,2020-04-05 10:40:51,17126,,5,,
37D3,2020-04-05 10:40:56,17126,,5,,
37D3,2020-04-05 10:41:01,17126,,5,,
37D3,2020-04-05 10:41:06,17126,,5,,
37D3,2020-04-05 10:41:16,17126,,5,,
37D3,2020-04-05 10:41:27,17126,,5,,
37D3,2020-04-05 10:41:32,17126,,5,,
37D3,2020-04-05 10:41:37,17126,,5,,
37D3,2020-04-05 10:41:42,17126,,5,,
37D3,2020-04-05 10:41:57,17126,,5,,
37D3,2020-04-02 16:10:40,17127,,5,,
37D3,2020-04-02 16:11:51,17127,,5,,
37D3,2020-04-02 16:11:56,17127,,5,,
37D3,2020-04-02 16:12:01,17127,,5,,
37D3,2020-04-02 16:12:26,17127,,5,,
37D3,2020-04-02 16:12:31,17127,,5,,
37D3,2020-04-02 16:12:36,17127,,5,,
37D3,2020-04-02 16:12:41,17127,,5,,
37D3,2020-04-02 16:12:51,17127,,5,,
37D3,2020-04-02 16:12:56,17127,,5,,
37D3,2020-04-02 16:13:01,17127,,5,,
37D3,2020-04-02 16:13:06,17127,,5,,
37D3,2020-04-02 16:13:11,17127,,5,,
37D3,2020-04-02 16:13:52,17127,,5,,
37D3,2020-04-02 23:16:27,17127,,5,,
37D3,2020-04-02 23:16:47,17127,,5,,
37D3,2020-04-02 23:17:02,17127,,5,,
37D3,2020-04-02 23:17:27,17127,,5,,
37D3,2020-04-02 23:17:37,17127,,5,,
37D3,2020-04-02 23:17:57,17127,,5,,
37D3,2020-04-02 23:18:02,17127,,5,,
37D3,2020-04-02 23:18:08,17127,,5,,
37D3,2020-04-02 23:18:13,17127,,5,,
37D3,2020-04-02 23:18:18,17127,,5,,
37D3,2020-04-02 23:18:38,17127,,5,,
37D3,2020-04-02 23:18:53,17127,,5,,
37D3,2020-04-02 23:19:13,17127,,5,,
37D3,2020-04-05 14:48:59,17130,,5,,
37D3,2020-04-05 14:49:09,17130,,5,,
